question,offer,experience,difficulty,interview,source
 The entrance impedance for RLC serial circuit.   ,Declined Offer,Positive Experience,Difficult Interview,"6 stage processes. the first is a written tests in a class with other people. The next stage is a personal interview with the team director, logical questions, personal CV review and questions in English skills",Apple
 What kind of colleagues that you wish to work with.   ,No Offer,Negative Experience,Easy Interview,"First, received email from HR for the date of interview and some questions has been asked to reply and all this is about yourself. There is 2 managers was attend my interview and this progress took me about 40 mins. All the questions is related to customer services and your own personalization so there is no right or wrong as long as you speak more. The interviewer mentioned to get back to me within 2 weeks no matter I am shortlisted or failed BUT now even 2 months still no update. I did emailed to the HR to check the status but they only respond with ""interviewer went to oversea so we couldn't reach them"" / ""I will catch up with the recruiter again"". Giving up on this matter as what I know is usually will receive update even unable to join their family due to courtesy and do not hold them back.",Apple
" Basic CV questions. No competency questions, all questions led on from what I spoke about   ",No Offer,Positive Experience,Average Interview,,Apple
,Accepted Offer,Positive Experience,Average Interview,"Had 4 different interviews; the first one in a massive group, the next two in smaller groups, and the final one was alone. First one was called a hiring event, pretty impersonal but that's what determines whether or not you're called for a more personal interview.",Apple
,No Offer,Positive Experience,Difficult Interview,"Apply online and depending if they want to move on with you, they will email you to set up a phone interview. If that goes well, you move onto your local store interview.",Apple
,No Offer,Negative Experience,Average Interview,,Apple
 Describe how you have previously dealt with a difficult customer.   ,Accepted Offer,Positive Experience,,,Apple
 What's your favourite apple store and why?   ,No Offer,Negative Experience,Average Interview,"Long interview process. Went to three assesments in total. The first was a large group one where we we're told about working at Apple and what life is like in the Apple store. The next two were in small groups where we had to bring a sheet with prepared answers which would be discussed. Things like motivations to work at Apple, what's unique about your etc",Apple
,Accepted Offer,Positive Experience,Easy Interview,,Apple
 Why do you want to work at apple?   ,No Offer,Neutral Experience,Difficult Interview,,Apple
 What does good customer service mean to you   ,No Offer,Positive Experience,Average Interview,"I sent my CV and got the 1st reply within 2 days. Next thing I received was a link for a language test., which I passed. Some days later I got a phone call. We talked about 30min..",Apple
,No Offer,Negative Experience,Difficult Interview,"Reached out by recruiter, after brief talk on phone, set up first phone interview with hiring manager, overall went well, I was moved to next round by hiring manager directly during the phone interview. Next round was on campus, meet with 5team members, each 30mins, more backgrounds and experience questions. One week later, got phone call from recruiter to have face to face meeting with hiring manager, together with another team member. The interview was set right after I'm back from a long holiday leave, not quite my best or even normal condition, didn't do well. Also some questions was pretty tough.",Apple
 How would you help someone with a wifi issue?   ,No Offer,Positive Experience,Easy Interview,,Apple
 Difference between RAM and a hard drive   ,No Offer,Positive Experience,Easy Interview,"Asked me why I wanted to work as an at Home Advisor, asked about customer service experience then launched into technical questions. I have been offered a second interview which is now a video conference, just waiting to be allocated a date and time.",Apple
 What is Apple to you?   ,No Offer,Neutral Experience,Difficult Interview,Applied through Apple's website and got a Facetime interview. One male local manager had an interview with me. Did two different languages interview and lasted around 30 minutes total.,Apple
,Accepted Offer,Neutral Experience,Easy Interview,"I had a phone call to organize an online test interview first. After that interview, I had a 30 minutes phone interview, where the person kept asking me to which position I applied to.",Apple
 What do you like about the store?   ,No Offer,Positive Experience,Easy Interview,I applied online (very straightforward process) and was emailed a week later with an interview date and time to choose from. The interview was conducted over the phone and the interviewer was very kind and patient. I was asked to answer the basic questions such as what attracted me to apple and my experience relating to the role.,Apple
,No Offer,Negative Experience,Difficult Interview,,Apple
 What was your most challenging role?   ,No Offer,Positive Experience,Average Interview,,Apple
 What does Apple represent to you ?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 How did you do when you had a conflict in your company.   ,Accepted Offer,Positive Experience,Average Interview,,Apple
,No Offer,Neutral Experience,Average Interview,applied for job through the apple website. got an email saying they bad received my application and that i would be informed about an interview. after a few weeks i got an email stating that a memeber of HR staff would be phoning be on a certain time and date .,Apple
 Why do you want to work at Apple?   ,No Offer,Neutral Experience,,,Apple
,No Offer,Positive Experience,Difficult Interview,,Apple
,No Offer,Positive Experience,Average Interview,,Apple
 how many golf balls will fit inside your car?   ,Accepted Offer,Neutral Experience,Easy Interview,Very good experience. The recruiter called me few days after i submitted by profile online. I knew someone inside the company so that helped. She scheduled the interview on a Monday but had to rescheduie it becuase of an emergency company meeting and she was understanding,Apple
 What is your responsibility in this company?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 describe how you dealt with a nervous client.   ,Declined Offer,Negative Experience,Easy Interview,"basically, the process involved two interviews, the first one, (group) focused on relations (behavior) and the second with the store manager. Unfortunately, the whole process left much to be desired, as there was a lack of transparency in the job description, as well as the announcement of benefits and salaries, which are much lower than those practiced in the United States.",Apple
" To reduce the deflection of a cantilevered beam under the load of only it's own weight, do you increase or decrease the cross-sectional thickness?   ",No Offer,Neutral Experience,Difficult Interview,,Apple
 Tell us a time when you had to work in the fcae of adversity   ,No Offer,Neutral Experience,Easy Interview,,Apple
,No Offer,Positive Experience,Easy Interview,,Apple
,No Offer,Positive Experience,Difficult Interview,All communication was through my recruiter. The process was fairly swift involving a screening call with my recruiter before being invited for a face-to-face interview with the hiring manager. Lovely offices in Central London just off Regent Street.,Apple
 What is one of your flaws in a job?   ,Accepted Offer,Negative Experience,Easy Interview,"Overly long, redundant questioning process to dive into the life of the individual to see how they've learned from their mistakes. 7 interviews later, they'll hire you because you're the pick of the 12 others.",Apple
,Accepted Offer,Neutral Experience,Difficult Interview,"First i got an facetime interview, followed by a group interview 4 weeks after. then second group interview with store managers. All was really fun, also challanging. Questions they ask are not about technology, they are interested in your personality, always be respectful to them and smile, and a bonus tip; when they ask you ""do you have any questions?"" always ask a question. Be creative!",Apple
 Why Apple?   ,Declined Offer,Neutral Experience,Average Interview,"Went in for a group interview after an employee referred me. When I got there, about 15 other applicants and I sat through a presentation about Apple. A couple days later, I received an email inviting me to schedule a second interview the next week.",Apple
 Describe a time where you gave the best customer service?   ,No Offer,Neutral Experience,Easy Interview,"Applied online and within a week I was invited to go to an Apple Hiring Event. I arrived and there were about 30 people in total but we were split into small groups. Once everyone sat down the Interviews told us about themselves and we then watched a small PowerPoint. After that, we then broke off into smaller groups with an Interviewee where we had to talk about past experience in regards to customer service and a situation in which we learned something new. We were then given a scenario in reference to a customer needing a certain product and we each took turns being the customer or the specialist. When everyone finished that was the end of the process.",Apple
,Accepted Offer,Positive Experience,Difficult Interview,"Great and dynamic interview methodology. From the interviewing process, you get the chance to learn interesting things from Apple, its way of working and different people working in the company.",Apple
" If you were an item in the fridge, what would you be and why?   ",No Offer,Positive Experience,Average Interview,,Apple
" Tell me more about yourself. Here are various situations, role-play it out with the person next to you.   ",Accepted Offer,Positive Experience,Difficult Interview,"The first interview was in a large group setting with many candidates. It was too big of a group, we were split into two groups after a short presentation from the team at the company. Everyone had to wear a name tag to stick on our tops.",Apple
 what will you do if the internet connection cuts off and you are at home.   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 Why do you want to work for Apple?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 Who do you sell to ?   ,No Offer,Negative Experience,Average Interview,,Apple
 Employment visa   ,No Offer,Positive Experience,Average Interview,"Honest, fast and clear communication on phone calls and mail processes. I was very quickly invited for the interview. However I have lived in location with student visa and couldn't be accepted.",Apple
 implement 4-2 priority decoder to 16-4.   ,No Offer,Neutral Experience,Difficult Interview,,Apple
 Experience at previous or current role   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 Why apple? What's your favourite apple product and why?   ,Declined Offer,Positive Experience,Average Interview,an email was sent out to attend an invitation only hiring seminar where there are scenario based questions and able to work in teams. apple hires based on personailty not knowledge.,Apple
 Why this role?   ,No Offer,Negative Experience,Average Interview,,Apple
,Accepted Offer,Positive Experience,Easy Interview,"I had a phone interview with a very kind lady who asked me general questions about myself and customer service. It was a very 'relaxed' 20 min conversation. She just asked about my previous experience and how it was relevant for this position, and why I had interest working at Apple.",Apple
,No Offer,Neutral Experience,Difficult Interview,,Apple
,No Offer,Negative Experience,Average Interview,,Apple
 Why Apple?   ,Accepted Offer,Positive Experience,Difficult Interview,,Apple
 Tell us about a time that you solved a problem that no one else could   ,No Offer,Positive Experience,Average Interview,"Applied with resume and received invitation to attend online webinar which provided info about working for Apple and invited Q and A (I made sure to participate by asking questions). 24 hours later asked to complete a few questions and then attend a 2 hour in-store group interview, which involved introducing one another, answering customer service questions and some role play. A day later I was invited to 1:1 interview in store and a week later, another 1:1 interview.",Apple
 Why you wanna leave your current position?   ,No Offer,Negative Experience,Easy Interview,,Apple
,No Offer,Positive Experience,Average Interview,"First stage is a hiring event, where there's roughly 20 people invited. We got separated into 3 groups, where we then answered 2 questions, and we also got a scenario each where we are the specialist and need to solve the employees problem.",Apple
,Accepted Offer,Positive Experience,Average Interview,"Applied online, got called for a group interview. We were told you'd need to pass at least 3 interviews before being hired. Have only been invited for the next interview at this stage.",Apple
" Role play a scenario, selling iPhone to fitness Guru   ",No Offer,Positive Experience,Average Interview,"Three interviews, first a group then two individuals. Very laid back and casual. People very nice. Warm welcome always and interviewed in Cafe. Waiting to hear back about third interview but process was very quick!",Apple
,No Offer,Positive Experience,Average Interview,,Apple
" Broken up into groups, we had to come up with what types of questions /situations customers would come to us asking about products.   ",Accepted Offer,Positive Experience,Difficult Interview,Accepted to first interview. First interview is a group interview. We met in a nice room at My Hotel near the library. Chairs arranged in a circle. Went around room introducing ourselves and answered either: my first Apple product or my favorite Apple product.,Apple
,No Offer,Positive Experience,Difficult Interview,Applied through linkedin and called for first interview in a hotel in the outskirts of London. First interview was a group interview with 20 or so other people. Was asked to introduce the person next to me and after a role play as a customer and a specialist. Passed the first interview and called for second interview in the branch that I applied in. Another group interview with the store leader this time. Another group interview with 6 more people. Only had time to introduce ourselves as some people took too long to talk about themselves. Did not pass this interview,Apple
 What are you're thoughts on the video?   ,No Offer,Neutral Experience,Difficult Interview,,Apple
 Tell us a time when you helped a co-worker through a challenge.   ,Declined Offer,Neutral Experience,Average Interview,,Apple
,No Offer,Positive Experience,Easy Interview,,Apple
 How would you deal with a client whose problem you can't understand   ,No Offer,Negative Experience,Average Interview,"HR sent me an email 4 days since I submitted the application, with some easy questions. After 2 weeks first telephone interview. Waiting for a further call the next week but nothing. I sent an email asking for updates. They found something more suitable for that position.",Apple
" What is the biggest accomplishment in your life, work or out of work?   ",Declined Offer,Positive Experience,Easy Interview,"I went to a group interview at Highpoint. I found it the usual type of retail group interview, but honestly I thought they missed some good opportunities to find skilled workers. I had read this interview was purely about personality, and although I got asked back for a second interview, I found the fact there was no discussion about what roles we were there for to be frustrating. I hadn't applied for a store role, I had applied for At Home Adviser and Stock Inventory Control but it seemed like I was there for a basic on the floor role. As someone who has only managed large stores, and now works in a web manager role, I wasn't looking for anything on the floor. Not an intimidating interview though, and the staff running it made it interesting and the time went quickly.",Apple
 Describe a previous research project   ,Accepted Offer,Neutral Experience,Average Interview,"I had phone calls with 2-4 members of the team I was applying. We talked about my previous internships and what I accomplished during them. This entire process took about a mont. Then, the team deliberated for about a week and I got an offer.",Apple
,Accepted Offer,Positive Experience,Average Interview,"Three weeks after applying online I received a call. I went in for a casual interview with one of the managers, we walked around the mall and because I had time she asked me if I was okay with meeting with the store leader, which I did. The process took took an hour and was super relaxed and casual. I called back a week later saying they liked me so much they didn't need to conduct more interviews for me and would contact me with a start date and more information. I had one interview and everyone else hired had 2-3. The process took a bout a month from the interview to the start date.",Apple
 How would you approach a difficult customer?   ,No Offer,Negative Experience,Difficult Interview,"Group interview with around 20 others at an Apple store. Had to go around and introduce ourselves, including name, age, current occupation, study history and a fun fact about ourselves. Then learnt about Apple's history by watching a number of short videos. Concluding with a team activity; a role play of a customer and employee interaction.",Apple
,Accepted Offer,Positive Experience,Average Interview,,Apple
,Accepted Offer,Positive Experience,Difficult Interview,,Apple
 Why do you want this job   ,Declined Offer,Positive Experience,Difficult Interview,Long process FROM CV To PHONE And THEN Face To face starting with the first stage where you need to talk about your self and all your wirk history then am online assessment that you Need to complete which,Apple
 A time where you have had to negotiate/ deal with difficult stakeholders.   ,No Offer,Positive Experience,Average Interview,"1 hour interview which was based around my CV, general competencies, and scenario based questions specific to the role. If successful you are put through for a case study.",Apple
 Describe a challenging situation and how you overcame it   ,Accepted Offer,Positive Experience,Average Interview,,Apple
,No Offer,Negative Experience,Average Interview,,Apple
,No Offer,Negative Experience,Average Interview,"I sent my CV through an employee. They called me after two weeks. The process started with a phone call interview of 20 minutes. Next step, face to face interview. It took me around 20 minutes. They didn't ask anything about my studies or previous job experiences. They didn't ask me anything about my knowledge of Apple products. It was a very short interview. They hardly asked me anything. I didn't like the fact that they didn't send me any email to inform me that I wasn't successful. I only knew I wasn't selected when I sent them an email after 4 days asking for the hiring decision. In a way, I had the feeling that they made waste my time.",Apple
 Asked something about the resume.   ,No Offer,Neutral Experience,Difficult Interview,I recieved interviwe email after I've applied online for about one week. It was an approximate 45 minute phone interview. Then now waiting for hr's reply for next process. Hope I can get this offer.,Apple
,Declined Offer,Neutral Experience,Easy Interview,Pretty basic. They just inviting many people for the interview like fishing in the nets. Even those who can't answer through phone interview also invited for face 2 face interview.,Apple
 what value do I bring to the company.   ,Accepted Offer,Positive Experience,Average Interview,"great, listen feed back, share my experience abraod for over 30 years as well brough knowledge to individuals whom were interviewing. my knowledge from working abroad in europe and usa from selling to customer service, as well holdiing a small business that generates over 4 million on sales.",Apple
 Describe your self?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 What is the most meaningful apple product to you and why?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
,No Offer,Positive Experience,Difficult Interview,,Apple
 How would you make a customer's day?   ,No Offer,Positive Experience,Easy Interview,"There are around sixteen people in the interview, you all watch promotional videos about the company, then you are split into smaller groups of five where you each come up with a sales technique and the pair up with someone from another group to role play as either a customer or Apple employee.",Apple
 what have you learned this past few weeks ?   ,No Offer,Positive Experience,Average Interview,it was a group interview and we watched a video about apple and afterward they asked us a question about what we watched. The interview process was full of questions ( about the videos ) and some few group game.,Apple
 Why do you want to work for Apple?   ,Accepted Offer,Positive Experience,Easy Interview,"The process consisted of three seperate Interview stages initially having a Seminar afternoon at a hotel in Brighton then two more group interviews at the store in Brighton, very relaxed informal and made to feel very welcome.",Apple
 Describe the basic operation of a computer to someone that is a novice user.   ,Declined Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4 weeks. I interviewed at Apple Cork in Jun 2017. Went through a series of phone interviews. Nothing too intense or scary to put it mildly. The questions asked were mainly about basic computer operation and previous experience. Others either applied and were hired didn't have as long as an interview process than what I had went through. When I applied and had multiple phone interviews, the whole process was 4 weeks or longer.",Apple
 how to explain apple products in the simplest way possible   ,Accepted Offer,Positive Experience,Average Interview,"4 interviews, each with a successively higher level manager. First round is a group interview and then 2 interviews 1 on 1 and the last one is a phone interview",Apple
,No Offer,Neutral Experience,Difficult Interview,,Apple
 Asked for more detail about experiences on my resume.   ,Accepted Offer,Positive Experience,Easy Interview,Great experience applying for Apple. Recruiters are approachable and informative. They care about your personality and ability to handle customers. After an information meeting at my school I applied online and later was asked to speak with a recruiter. Had a phonemail with a recruiter to talk about exceptions of the position and requirements. Later an online interview was scheduled. Within a week after the interview received an offer.,Apple
 Can you work under stress/pressure?   ,Accepted Offer,Positive Experience,Average Interview,"One manager and one senior advisor attented. Asked questions about my resume, similar experiences from my past, if I could perform under pressure/stress etc. They have asked questions n turns, some of them were generic interview questions and some were related to this position.",Apple
,Accepted Offer,Neutral Experience,Easy Interview,"Phone interview - went pleasantly, my interviewer asked some personal questions like what I do for hobbies but also asks things about the company. Such as what I thought about Apple as a whole.",Apple
 How do you think you will fair with being measured on your performance by metrics?   ,No Offer,Neutral Experience,Average Interview,,Apple
 Describe one fact that people wouldn't know about you   ,Accepted Offer,Positive Experience,Difficult Interview,"The interview was challenging, was quite draining as it lasted a full day and included an interview panel asking lots of questions around motivations. It was good to understand whether I'd be a good fit for the business and also to learn about their history as there as a tour of the store included in the interview day.",Apple
 Give an example of .... (Behavioural questions)   ,Accepted Offer,Positive Experience,Easy Interview,,Apple
 How have you dealt with irate customers in the past?   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 How do you manage your work life balance   ,Accepted Offer,Negative Experience,Easy Interview,"Skype, telephony followed by technical evaluations and intensive background check. If you are applying to be an AHA get used to this distant approach it will be the shape of things to come. Apple has a two tier system, those that work on site and those that don’t. Those that don’t will always be made to feel expendable.",Apple
 simple questions   ,No Offer,Negative Experience,Easy Interview,"So I had a phone interview with a staff from Aiesec, then moved to individual phone in with the hiring manager. On the same day I was informed that I would move to the final interview. The manager said we would know the result in a week, and after a week they said they needed more time to discuss, so they needed one week more. After 1 week, NO EMAILS OF YES OR NO AT ALL. I waited a bit and sent a follow up email to the hiring manager and got told I wasnt selected. As a big firm like this , and HR team hiring HR, they always talk about the whole recruiting experience. I was really disappointed by such a HR management. An email of rejection is simple and a kind of respect. VERY DISAPPOINTED.",Apple
 Why Apple?   ,No Offer,Neutral Experience,Difficult Interview,Very long you will have to go through four interviews. First interview will be at least 25 people in the room and the second time there were four others. They took a week to get back to me that I was rejected although they said they get back within 48 hours if they are rejecting you.,Apple
" A customer comes into the store complaining their iPhone has lost all of its data, it hasn't been backed up and it's your fault. How would you deal with this scenario?   ",Accepted Offer,Neutral Experience,Difficult Interview,,Apple
 How would I solve a conflict with a team mate?   ,Accepted Offer,Positive Experience,Difficult Interview,,Apple
 Design a spreadsheet   ,No Offer,Negative Experience,Average Interview,,Apple
 Role play   ,No Offer,Negative Experience,Difficult Interview,,Apple
"The recruiter asked several behavioural questions and asked me to give him the scoop of my background. The Business Manager was more succinct and just asked questions about my current position. Questions are fairly easy, don't expect any kind of drilling but it is strongly advised to draw on your own personal and professional experiences to reply. Be specific, don't use buzzwords to claim you are a team player or",No Offer,Positive Experience,Average Interview,"A recruiter got in touch with me on the phone to tell me there was an opening in a UK store and a regular screening ensued. A week later, he came back to me with an interview proposal with the Business Manager which was carried out the following week via Skype. The Business Manager and I had a brief but positive conversation. After a month without any news, the recruiter called me again to tell me that despite my strong profile an internal candidate had come through and they prioritise their own employees' development, but he told me they would keep my resume on file.",Apple
,No Offer,Positive Experience,Average Interview,,Apple
 Describe a time you went above and beyond for a customer?   ,No Offer,Negative Experience,Average Interview,"Applied and was contacted 2-3 days after to register for a interview time. Typical interview format for an Apple hiring event, smaller group and we went through all the motions aside from watching the videos. Felt as though the leaders were just going through the motions, smaller group and only asked one question to each candidate, leading each person to only speak for a few minutes within the 60-70 minute interview.",Apple
 Tell us why you want to work for Apple.   ,No Offer,Negative Experience,Easy Interview,"I was approached about a Recruitment Business Partner role and had an initial 30m conversation with their internal recruiter about the role. Unfortunately, the process went completely dark with no further communication from the recruiter after our initial call despite me calling/emailing to follow up. Really unfortunate experience.",Apple
,Accepted Offer,Positive Experience,Easy Interview,,Apple
" If there was a conflict while working in a group, how would you resolve it?   ",Declined Offer,Positive Experience,Average Interview,"Pretty casual, asked about the stuff I stated in my resume along with other standard interview questions. Asked if I knew Excel, etc, but more of it was based on the resume and the questions were sort of based around the projects I had done before.",Apple
 A time you’ve dealt with a challenge ?   ,No Offer,Neutral Experience,Difficult Interview,"Went in for a large group interview. 5 smaller groups were made out of about 40 people. Had to be very assertive to have your voice heard in groups, more of a competitive vibe than other group interviews I’ve been to. Still seemed as though I had a good chance at landing the job, the interviewer in my group seemed to like my responses, however I did not receive an offer! Disappointing. No feedback given as to why.",Apple
 Why do you want to work at Apple?   ,No Offer,Positive Experience,Average Interview,,Apple
 What is your favourite Apple product?   ,No Offer,Negative Experience,Difficult Interview,,Apple
,No Offer,Positive Experience,Average Interview,"First of all, you have to apply online. Then you will receive an invitation for a group interview. The next step is introducing the person that is being you. Then you have to see an Apple video which is the same that it has on its website and you have to say what do you see in that videos. Then they divided into 5 group, in each group has around 4 or 5 people. There you have to say how you handle a situation where the customer is very angry",Apple
,No Offer,Neutral Experience,Difficult Interview,Its 2-stage interview. If you are selected you get called for a group interview which is stage 1 where they divide you into pairs of 2 and you have to introduce your partner and then they divide you into teams of 4 ppl where they ask everyone 2-3 same questions. During Stage 1 they constantly watch you and take notes. If you get selected you are called the same day for an interview with the store leader which is stage 2. In stage 2 the store leader takes you for a walk and asks you 5-6 questions.,Apple
 Name the industry we work in   ,Accepted Offer,Positive Experience,Difficult Interview,It is long however the outcome of employees are top draw and the managers and hiring managers you meet are all very friendly and do not make the process daunting,Apple
 3 video formats   ,No Offer,Positive Experience,Difficult Interview,Only did phone interview which went well and the tech hirevue interview which was harder the expected. You have 30 secs to read the question and 3 mins to answer.. Very strange having no interviewer.. Its also recorded by the camera and compiled into a video at the end..,Apple
 If I had an argument with my manager or not?   ,No Offer,Negative Experience,Easy Interview,"I was interviewed twice. One with HR generalist other with the manager. The first one was on the phone and the second was via Skype. They did not ask technical questions. The technical question had been asked via online test. They asked like what a Ram is, what some plugins are, some sound and graphics standards.THe intervievers were nice and comforting. They told me is a pleasure to talk to me. However, After several weeks they did not respond me. When I followed up, they sent me a mail that they have not forgot me. Still, weeks passed : they have not forgot me! They coukd have said that they have not chosen me but they did not. They are insensetive",Apple
 Will I be willing to address or present in front of large audience?   ,Accepted Offer,Positive Experience,Average Interview,"As it was an internal application, the process was straight forward and I was interviews just once with simple straight forward questions. I assume the setup of the interview was different for external applicants.",Apple
 Why do you want to work for iTunes?   ,No Offer,Positive Experience,Difficult Interview,,Apple
,No Offer,Positive Experience,Average Interview,the all process include 2 or 3 professional interview (2 hours each and there is switch between the interviewers ) and HR interview. mostly questions about digitity system and data strucures.,Apple
 All about the topics I have done.   ,Accepted Offer,Positive Experience,Average Interview,,Apple
 Describe good customer experience   ,Accepted Offer,Positive Experience,Average Interview,"Went to a hiring event with around 20 people, got invited to next stage with only 2 others have just received my final interview email. Process is pretty relaxed and they look at your interaction with others rather than your product knowledge, as they can teach you that.",Apple
,No Offer,Positive Experience,Easy Interview,"Applied online. Initial phone interview with general questions surrounding the role itself and customer service/call centers. Proceeded to the final round interview completed over Skype with a lot of the same content from the first interview, with more situational questions and role-play questions testing my ability to deal with difficult/emotional customers, dealing with difficult problems, and general professionalism. Also part of this test was a technical exam consisting of 27 simple enough Apple product and general IT-related questions. Overall a very relaxed, easy process, with nice recruiters.",Apple
 Tell me how you resolved an issue with your computer or tablet.   ,Accepted Offer,Positive Experience,Average Interview,"Applied through college and heard back within a few weeks saying I had an interview over the phone, this was more of a get to know you kind of call and at the end the woman said I'd be have to do an online questionnaire where my responses were recorded and an interview over skype. The questionnaire was fine, they do expect you to have some knowledge of technology at the very least. The skype call was roughly about 45 minutes to an hour. It was quite relaxed and the interviewer was really nice. He asked me about my own technical experience and about me in general, I assume this was to see if I'd suit a customer orientated role.",Apple
,Accepted Offer,Negative Experience,Easy Interview,,Apple
,Accepted Offer,Positive Experience,Average Interview,"First stage was a group interview in store where you do self introductions and shown videos of the company etc, then spilt into small groups to get questioned individually. Followed after was a phone interview then 3 seperate individual interviews with managment.",Apple
,Declined Offer,Positive Experience,Average Interview,First interview was made up of FaceTime interview with one of the people from Apple recruitment team in london. She was so pleasant and helpful made me feel at ease and she explained the roles carefully also before beginning to ask me the questions. Once I finished the FaceTime interview I was invited for an assessment day which will take place next week!,Apple
,Accepted Offer,Positive Experience,Difficult Interview,"The total interview process took one and a half month and 3 interviews (one group, one one-on-one, one group). I referred by a friend and got the email to ask for the first interview within a week, the first one is a group interview with around 15 people and it took 45 minutes. And i received the second interview the day after the first one, and the second one is an individual interview with two managers and one senior manager. The question was very similar to the first group interview but you need to be more careful and detail to describe, and most of them are based on your CV. And i wait for a week to get into the last one, the last one is a group interview with 4 people with i store leaders, they are very nice but you have to be more careful and be yourself cause thats what they are looking for.",Apple
 Why Apple? Why this role?   ,Accepted Offer,Positive Experience,Average Interview,"First round of interviews was in a group format. Throughout the approximately 1.5hr session, there were two major components - the first being in smaller groups, act out a few potential customer-scenarios. The second part involved watching videos core to Apple's processes and values, and offering insights. Second Round involved meeting with a Store Leader. This was a behaviour-based interview, and was more of a discussion for fit.",Apple
 Name a time you helped a friend through a tough time. Name a time you had to give up on something.   ,Declined Offer,Neutral Experience,Average Interview,,Apple
 What do you think one of your weaknesses/something you would struggle most with in this (retail) environment?   ,No Offer,Negative Experience,Average Interview,,Apple
 how to elevate current social media   ,No Offer,Neutral Experience,Average Interview,,Apple
 What would you do in a situation where someone is upset about a product and is irate.   ,Accepted Offer,Positive Experience,Easy Interview,"3 steps. Phone call , video questions , skype/facetime interview. The interview process does not really ask technical questions. Its more about your personality and your passion to help others.",Apple
 Why you want to work for Apple.   ,No Offer,Neutral Experience,Average Interview,"I interviewed in April and by beginning of May I had the answer. The recruiter was very unprofessional, he didn't bother to give me the answer, I contacted the manager to find out. With experience and knowledge I didn't received an offer. Bad experience.",Apple
,No Offer,Neutral Experience,Easy Interview,,Apple
 General Job questions   ,Accepted Offer,Positive Experience,Easy Interview,,Apple
 How would you deal with an irritated customer   ,No Offer,Positive Experience,Average Interview,,Apple
 Technical questions regarding the use of excel and comfort with churning out reports.   ,No Offer,Neutral Experience,Difficult Interview,I wrote in to apply for the internship at Apple and they got back to me for an interview. The interview was at their office and office had a very casual vibe to it where everyone was dressed in casual wear rather than business wear.,Apple
,No Offer,Positive Experience,Difficult Interview,,Apple
 Share a time you had a conflict with a co-worker.   ,Accepted Offer,Positive Experience,Average Interview,"The interview was long and interesting. They gathered 30 people in the office and showed us videos, and we would have to interact and give our opinion. by the end of the first round, those who did not contribute got cut. and each round people kept getting cut until there were only 5 people left",Apple
 Why are you interested in joining Apple? What is your previous experience? What do you think that key success to a great customer service experience?   ,Accepted Offer,Positive Experience,Average Interview,"email me to select a time for an interview. Interview with the store manager and was selected afterwards to meet with the team. After selecting the time slots, visited the store to meet with the interviewer. He was very nice and welcoming. The interview was very casual because he wanted to know more about my personality.",Apple
 I have signed an NDA.   ,Accepted Offer,Positive Experience,Difficult Interview,"I have applied through the website. After few weeks a recruiter for that group contacted me via email and scheduled a phone conversation with her. After she scheduled a phone interview with the hiring manager that was about 1 hour technical discussion. I had another phone interview with another person for about 1 hour. Then they invited me onsite for a full day of interviews with 5 or more engineers, one hour each. Topics ranged from Cocoa development, software architecture, but most of interviews was knowledge-specific in detail. So my advice is to know your stuff.",Apple
,No Offer,Negative Experience,Difficult Interview,"One phone interview with HR and one on-site interview with Hiring manager. Pathetic hiring manager with no empathy. HR was good with lot of empathy. Not sure if hiring manager was serious on hiring or want to show management that he was good. Btw, he himself is pm with no pmp...",Apple
 I have signed a confidentiality act. So I couldn't say anything about what they have asked during the interview.   ,No Offer,Positive Experience,Easy Interview,"The interviewers are friendly, considerate and thoughtful throughout the process. It feels like you're talking to a close friend who actually cares about your needs and potential. However, you never know what they really want. It is never about how good you are.",Apple
,No Offer,Positive Experience,Average Interview,"The first interview was a group interview with about 20 people where we introduced ourselves to the group and said a little bit about ourselves. We watched a few videos about the various positions available and answered a few character building questions such as “if you could have dinner with any two people alive or dead who would they be and why”. Following that, in small groups we had to replicate the sale of an item to the best of our knowledge. The interview finished and we were told we’ll be contacted and told if we will proceed or not.",Apple
,Accepted Offer,Positive Experience,Easy Interview,,Apple
,Declined Offer,Neutral Experience,Average Interview,,Apple
 What would you do in a situation where the customer is angry?   ,No Offer,Positive Experience,Average Interview,The recruiters engaged the applicant in various situations and conducted extensive role playing. How would you greet and help a customer upon entering the store. How would you assist a potential customer in making a purchase.,Apple
 Describe a time that you provided exemplary customer service.   ,No Offer,Positive Experience,Difficult Interview,"I made it through to the third round of interviews. The first group interview was basically a good chance to make a good impression - smile! Be outgoing, talk to people, ask questions. The second interview I had was a one on one, which was a fairly informal chat.",Apple
 Generic questions about me and what I want to do. No technical questions.   ,No Offer,Negative Experience,Easy Interview,,Apple
